# BEAST v1.6.1, Build r3651
# Generated Thu Apr 21 17:38:40 NZST 2011 [seed=1303362947982]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	skyline
2360000	-4433.8145252797685	-67.56185112777219	-4366.252674151996	9.389880806196828	17.066180487589065	4.873668510729791	11.576642754267521	3.3790088712511404	1.4729953673000105	3.0	5.0	1.0	6.0	5.0	7.8582570097402265	0.6432225935234176	0.5546221905468747	1.8021552159297323	0.004408850947959948	-1236.4777900182478	-1188.7344406419597	-1941.0404434917882	-49.68424722549953
2361000	-4429.904583856324	-62.917268830412404	-4366.987315025912	9.498867480004968	38.79720346680284	3.0125803757814795	1.9486094421291933	2.3378732713956527	1.3155132500636073	4.0	1.0	2.0	8.0	5.0	7.8582570097402265	0.5823698028941641	0.6674816867864003	1.7501485103194603	0.004452776921827351	-1233.723941873084	-1193.420462742166	-1939.8429104106622	-46.930221607755314
2362000	-4431.155830226434	-60.41625768805261	-4370.739572538381	8.996734081266203	21.508460605078202	2.827395331941056	3.0220493955834153	2.668921049050872	0.4854954797977804	3.0	5.0	2.0	7.0	3.0	7.8582570097402265	0.5877495144212129	0.7080072671969149	1.7042432183818967	0.004204106742137106	-1235.1949569418266	-1195.1985960111183	-1940.346019585436	-45.32278110628384
2363000	-4429.051178985627	-67.02623862480723	-4362.02494036082	9.681497816906905	22.813522276281084	11.108756087880373	11.365143152738346	0.9085439139053478	1.5743198311906494	3.0	4.0	4.0	6.0	3.0	7.8582570097402265	0.6095235000123365	0.5753862662343514	1.815090233753337	0.0040512946592533685	-1232.6888555289122	-1191.6613834197076	-1937.6747014122006	-49.14214506403548
2364000	-4427.262573425742	-62.035350612886454	-4365.227222812855	9.564756504216568	67.18195101660203	10.148263395706993	3.138967471475778	1.008498512392218	0.5785183745374342	1.0	9.0	3.0	4.0	3.0	7.8582570097402265	0.5412836785725927	0.5131744638756923	1.9455418575517396	0.004299388732267026	-1238.1837708616608	-1191.9090234559071	-1935.1344284952866	-45.23132699804145
2365000	-4432.976031381623	-62.214892946657486	-4370.761138434966	8.849159596919236	61.637602213883746	11.975064844406855	1.1010228491061202	1.2944985346244744	0.8216685158922968	3.0	7.0	4.0	4.0	2.0	7.8582570097402265	0.5674169319984411	0.6253635199030388	1.8072195480985447	0.0051756064431783995	-1232.8855757801532	-1194.5361352251607	-1943.339427429652	-45.47421069010155
2366000	-4422.6595400380775	-57.154012400341536	-4365.505527637736	8.301404210200825	31.171720885656303	2.752358313097868	3.72300051374113	0.9670346588814105	0.17701901456404692	2.0	5.0	7.0	2.0	4.0	7.8582570097402265	0.5456299244851651	0.6334164121240448	1.8209536633908148	0.004846894481528444	-1235.5714888845193	-1191.324607261781	-1938.6094314914355	-42.53350692613803
2367000	-4429.643759262225	-61.14022765375809	-4368.503531608467	8.235380137680979	43.48015113507453	13.639972642454179	4.276420272023891	0.6855018615784633	1.1666613308067295	1.0	6.0	7.0	2.0	4.0	7.8582570097402265	0.6500059567835348	0.6542707669055794	1.6957232763109105	0.005359006178134696	-1239.0783019337566	-1192.458043801455	-1936.967185873255	-43.85340714661679
2368000	-4429.130914385862	-59.27794221981811	-4369.852972166043	8.36018632141394	47.88532209694861	17.938393524367886	5.717592037881465	1.4105884192308469	0.5300551016374855	1.0	5.0	3.0	9.0	2.0	7.8582570097402265	0.6201922407052558	0.603696588727065	1.7761111705677042	0.005341685244553803	-1233.8096942069894	-1191.8935158542483	-1944.149762104806	-41.68573946377904
2369000	-4432.4336649263405	-56.29785535536925	-4376.135809570971	8.216778141974986	163.06730444929798	5.153440786623245	1.301208447089969	1.3196064548666626	0.2186958909472635	2.0	9.0	1.0	4.0	4.0	7.8582570097402265	0.6901431632580658	0.6625350922562832	1.6473217444856758	0.005484460968238216	-1233.8764744523112	-1192.5571765271989	-1949.7021585914613	-38.90101288582488
2370000	-4430.424641836909	-53.31737718650154	-4377.107264650408	8.251443203756013	21.9914372071297	10.082310957725719	2.231390732622542	1.0008858779996563	0.08043284834956144	4.0	4.0	5.0	5.0	2.0	7.8582570097402265	0.7548450949576759	0.6048298512252628	1.640325053817086	0.006012504331736951	-1242.1838224956718	-1193.9368002840408	-1940.9866418706954	-39.248824207435256
2371000	-4427.726230138993	-54.03012011568029	-4373.696110023313	8.235642201811231	27.329371793339597	5.219121708739844	3.788266989005057	1.3485466825740373	0.3024011670015246	2.0	3.0	9.0	3.0	3.0	7.8582570097402265	0.6859196761085175	0.5506022240688293	1.763478099822678	0.005458601708038642	-1238.7543400535353	-1191.8422074458606	-1943.0995625239173	-39.06963250682171
2372000	-4426.232509287512	-58.532798918972965	-4367.699710368539	8.413934552218903	22.427873896869745	5.563200303234581	2.966364834287115	1.090208083354523	0.15389384573614062	4.0	9.0	3.0	2.0	2.0	7.8582570097402265	0.6720337116059211	0.6232558986403439	1.7047103897537599	0.005248032950585779	-1234.417860258239	-1193.14234474601	-1940.1395053642896	-44.56810541130895
2373000	-4423.610956169021	-54.44118015176697	-4369.169776017254	8.19007411266569	17.99189996007722	3.878145797354096	2.1793312441861583	0.8390129125435024	0.19704474706478867	7.0	5.0	1.0	4.0	3.0	7.8582570097402265	0.7355563145959503	0.5226146521189203	1.7418290332851543	0.004841484131895622	-1235.776671998448	-1191.917410963711	-1941.4756930550952	-41.74088866871673
2374000	-4427.977520630926	-60.51718366889003	-4367.460336962036	8.988384577889667	12.800748191798505	2.66495999961145	4.4484089651226135	1.8388317601372786	0.6586361790473345	9.0	2.0	1.0	3.0	5.0	10.441662839795518	0.6807091311423814	0.6233234893292674	1.6959673795283758	0.004854720687498522	-1233.7912445171903	-1192.8636076427276	-1940.8054848021181	-45.61988456830851
2375000	-4424.866870630361	-60.623516657517555	-4364.243353972843	9.039626218078102	15.07539517453885	1.500974968504016	3.314120326443213	2.327607662665743	0.3386663423085265	6.0	1.0	1.0	9.0	3.0	10.441662839795518	0.5778898613376426	0.5425105319647726	1.8795996066976093	0.004427421996388456	-1233.1186575952408	-1192.5960822240122	-1938.52861415359	-45.52540138898105
2376000	-4436.533359642886	-62.52346226588759	-4374.009897376999	8.756444575924743	35.35528107716895	21.167348934553992	6.861458854664257	2.4919166146737797	0.42462245115822916	3.0	1.0	1.0	11.0	4.0	10.441662839795518	0.5778898613376426	0.5300577881256445	1.8920523505367375	0.004401210310912738	-1237.5258504968606	-1198.5205665653057	-1937.963480314833	-43.977235715192585
2377000	-4425.566140490573	-55.67293902359371	-4369.893201466979	8.415541577283845	110.6399200426941	16.63399970999677	1.4194920844346903	3.2747161341646884	0.7950043072791594	1.0	3.0	5.0	5.0	6.0	10.441662839795518	0.6364851732793597	0.6103355611482676	1.7531792655723972	0.004928045429496838	-1234.1153373259622	-1193.1541953184183	-1942.6236688225986	-35.05951782994221
2378000	-4430.734792248271	-63.5749472397257	-4367.159845008546	8.937151439622497	47.38052572793766	60.93975006208144	2.3148683291989505	2.8196100264725703	1.8487083460790077	3.0	1.0	3.0	3.0	10.0	10.441662839795518	0.6363021694325401	0.6110737819150639	1.7526240486524207	0.004614895290037316	-1235.2778604789044	-1192.0529945323044	-1939.8289899973374	-42.607353776015714
2379000	-4431.901254342305	-64.70499435063394	-4367.1962599916715	9.292802868307211	14.846504107108538	12.07969343641267	6.41233977853821	2.371455297358072	1.4613131905238357	1.0	4.0	1.0	8.0	6.0	10.441662839795518	0.6147813981976775	0.46370623213356893	1.9215123696687781	0.004390612760436633	-1237.6331517807557	-1197.329544524137	-1932.2335636867783	-47.69823405707961
2380000	-4429.586060305125	-60.18622676291519	-4369.39983354221	8.757002103994928	24.569190395028592	6.608902696736144	14.675805780303119	3.581547224335898	0.9249829901369035	3.0	1.0	1.0	8.0	7.0	9.832829919435294	0.5647802747889752	0.6275418310445912	1.8076778941664582	0.004689696947376405	-1234.6917333023516	-1196.0590693490858	-1938.6490308907726	-40.98411786715907
2381000	-4431.721622986361	-57.15093383109405	-4374.570689155266	8.285018643662653	13.873435773332314	6.2590406633216045	6.317114342943904	2.123633488808284	0.856935930672115	4.0	2.0	1.0	7.0	6.0	9.832829919435294	0.4912081736267031	0.632737357350885	1.8760544690224366	0.0049477214655781684	-1240.4819548726985	-1193.9009134939276	-1940.1878207886405	-41.30363912699782
2382000	-4436.1894490791055	-62.01699774490037	-4374.172451334205	8.36168319733347	64.73360557747554	17.45219003243472	8.377259532215389	0.795248798671673	0.7455776595307427	1.0	3.0	9.0	3.0	4.0	9.832829919435294	0.720480290759941	0.4348640862776635	1.84465562296242	0.0051526724739692845	-1237.9085241138632	-1194.5106234346422	-1941.7533037857	-43.18167065673374
2383000	-4434.602742516175	-60.00167024474226	-4374.601072271433	8.262691308105405	78.03273906106797	34.2692503115462	5.217303016226962	0.6315201442382907	0.5716348317310718	1.0	1.0	10.0	1.0	7.0	11.199374664600603	0.597824238844808	0.4888583377881803	1.9133174233670363	0.005538522707021568	-1238.1361637143573	-1197.4813086614479	-1938.9835998956275	-40.743754815760866
2384000	-4435.25539326719	-55.85773913982024	-4379.39765412737	8.466790489653143	23.336069292076	9.359619167464029	2.1280983346031	1.1622371273521093	0.8102867640048228	3.0	1.0	10.0	2.0	4.0	14.161590042313405	0.6543060662241523	0.7685230898941295	1.5771708438817424	0.005354691554353008	-1238.3851341833704	-1199.1344294813441	-1941.878090462655	-39.879612815804975
2385000	-4431.956468067451	-60.954674228986946	-4371.001793838464	8.366470204801374	63.2201890265054	5.085787465256092	4.312535045829321	1.2633925404728463	0.42322575473692076	1.0	4.0	10.0	1.0	4.0	14.161590042313405	0.5917931071930118	0.5611803676161442	1.8470265251908682	0.005619169493929106	-1236.392042722678	-1192.490235289748	-1942.1195158260389	-43.11891816517196
2386000	-4429.843357679202	-59.42484593994489	-4370.418511739257	8.272134240219584	7.9009876552584295	6.6526244839563144	4.745562855920283	0.8228613525284467	0.7400645506386189	2.0	4.0	5.0	3.0	6.0	14.161590042313405	0.5968954771781727	0.5177225200981603	1.8853820027236912	0.0055660635953086336	-1238.7673189774466	-1194.8248318534788	-1936.826360908331	-44.74112628940436
2387000	-4434.820798074912	-58.29478899505641	-4376.526009079856	8.311132797873924	15.830033179693343	5.0121880824768885	3.0031547186909213	0.6564351918836993	0.744109215759216	2.0	6.0	7.0	4.0	1.0	14.161590042313405	0.6001803878544546	0.5025330022767845	1.897286609868785	0.00486688817497769	-1244.5173100719433	-1195.234229841163	-1936.7744691667497	-43.54804936478486
2388000	-4421.3931759199495	-51.91944419142415	-4369.473731728525	8.160302181886946	13.541343330502126	7.308206326317514	2.711152121539589	0.8158099758147946	0.12295507201232415	3.0	5.0	8.0	1.0	3.0	11.6721351491186	0.7225517100310237	0.5696619361209865	1.707786353848014	0.005231879322207639	-1237.3498476810598	-1194.39817568036	-1937.7257083671057	-38.28406897416904
2389000	-4420.728108941672	-51.28629810368315	-4369.441810837989	8.163290269317683	6.705388978896211	4.779306588996093	2.29786702739077	0.26682259306447526	0.20916847710760594	3.0	5.0	8.0	3.0	1.0	11.6721351491186	0.652572685762939	0.5529160311458435	1.7945112830912415	0.005275603186648944	-1240.2537985707188	-1193.970628973305	-1935.2173832939645	-40.03298875368745
2390000	-4425.675026447283	-52.33692689581225	-4373.338099551471	8.18824955376407	33.86599604331889	9.243533546017607	5.069719445775124	0.9474569459206276	0.08540702244604045	1.0	1.0	10.0	4.0	4.0	7.720663339105498	0.542353189760682	0.4525673585592176	2.0050794516801242	0.005741633561891639	-1235.8998158751394	-1192.8787645197601	-1944.5595191565708	-36.865738317486624
2391000	-4420.596302222538	-51.123285778149324	-4369.473016444388	8.223479462923473	12.864036995167751	3.870031987206805	3.319518889426288	0.23963782811867582	0.2094273836424462	4.0	3.0	9.0	1.0	3.0	7.720663339105498	0.6018227270071844	0.6689575953602604	1.7292196776325792	0.005706830363487408	-1234.546372400461	-1192.986631503456	-1941.9400125404713	-39.25054890761692
2392000	-4418.334655916709	-47.54642926653564	-4370.788226650174	8.185534670578221	51.493723563810576	8.863806106078082	1.9704081113731358	0.6289872932615574	0.018843803386903852	1.0	3.0	12.0	2.0	2.0	7.720663339105498	0.5341754380511724	0.5874752700027337	1.878349291946118	0.005501316375417603	-1233.0335109327814	-1192.9070440195796	-1944.847671697813	-32.988633795948495
2393000	-4429.95159474851	-59.622283586184466	-4370.329311162325	8.267065402563395	10.425083997192292	9.175627010320417	3.399562941595985	1.6081796664269672	0.09246938195605162	2.0	4.0	11.0	1.0	2.0	9.732792080358049	0.6193564790185198	0.547579863164987	1.8330636578165174	0.005074263383328624	-1234.302676962014	-1191.5377935452207	-1944.4888406550908	-45.29915932686819
2394000	-4435.4675149220275	-65.11416897486384	-4370.353345947164	8.269481683531954	51.491267263442296	81.37775367862268	4.878025945403585	1.420140696051495	0.8396487180095531	4.0	1.0	8.0	3.0	4.0	9.732792080358049	0.5359281454360885	0.6255792181448769	1.8384926364190586	0.005296640991946127	-1237.3367709388774	-1195.215029062286	-1937.8015459460003	-44.43581930607449
2395000	-4424.822043164869	-63.87092037553948	-4360.951122789329	9.028411902166642	29.611663277757533	26.206944375673544	10.375154822476844	2.701883637991875	0.5385781572025993	1.0	2.0	8.0	2.0	7.0	9.732792080358049	0.6490944915318045	0.5000590492635612	1.8508464592046585	0.004608824494384512	-1233.4493232418888	-1192.1790933204377	-1935.3227062270023	-44.81633719973223
2396000	-4442.2784211535545	-69.27567549804269	-4373.002745655512	10.152686220809054	37.980023780671054	8.688681538136048	6.197451534679286	12.543266524617401	1.4084807420321461	1.0	4.0	8.0	1.0	6.0	9.732792080358049	0.55980833762881	0.4986178550898493	1.9415738072813653	0.00436095368990871	-1234.4768401860767	-1193.9451666698824	-1944.5807387995528	-48.46974213592283
2397000	-4445.024589886722	-72.9523049434666	-4372.072284943256	9.977693181793503	67.43946872594749	12.567218848700591	14.15604878059516	4.399590658421102	1.4432540216258758	1.0	4.0	7.0	4.0	4.0	9.732792080358049	0.6873437698890492	0.46514743494570726	1.8475087951652682	0.004512634957304134	-1236.4279711272204	-1193.9957936916267	-1941.6485201244088	-51.97729743717106
2398000	-4439.330897740142	-74.98845757504691	-4364.3424401650955	9.78981924170521	94.27474978919471	55.687428430506614	11.505976924268488	2.340344886744322	0.9343527685210004	2.0	3.0	7.0	4.0	4.0	11.091600229037038	0.6453308689334912	0.5285927059534344	1.826076425113099	0.004004056197086017	-1231.8167949396795	-1195.3604773029604	-1937.165167922456	-53.00213467305902
2399000	-4438.698200372081	-67.44064538843185	-4371.257554983649	8.791491739969059	87.55348959644206	20.181179350156707	9.49225968506952	1.269613375251618	0.955310250643089	1.0	3.0	8.0	2.0	6.0	11.091600229037038	0.6653389220786056	0.6147656727352299	1.7198954051861892	0.0037982397804487505	-1232.174532479565	-1192.0455808514773	-1947.0374416526065	-47.23413145709403
2400000	-4432.77417270207	-65.47102186999601	-4367.303150832075	9.216234672475712	58.161573844703135	27.168848803718006	4.049879296673455	1.8555962918086968	0.9037909869998311	1.0	3.0	9.0	1.0	6.0	11.091600229037038	0.6605452545333564	0.5460574823214057	1.7933972631452626	0.0048299405729818065	-1235.0337777178297	-1189.9648920624863	-1942.3044810517583	-46.283142571942555
2401000	-4431.63765089105	-57.42228551635434	-4374.2153653746955	8.528549061102575	40.493365274965264	4.182897386425355	4.165912267419176	1.460245478305218	0.6662863138322771	1.0	4.0	7.0	4.0	4.0	11.091600229037038	0.5814803026171553	0.5990059382019771	1.8195137591808923	0.004744567250592337	-1233.4917595360614	-1189.3283689632428	-1951.3952368753908	-40.6963944066424
2402000	-4424.901981096455	-58.16422520484956	-4366.737755891605	8.877786248589626	48.48087417088433	3.23619339991888	3.0761339245140733	1.0344810816597836	1.2418978340467033	3.0	3.0	9.0	3.0	2.0	11.091600229037038	0.5971677514177708	0.5435633989205471	1.8592688496617067	0.004674024913534259	-1237.1672837709978	-1194.9108157754738	-1934.659656345133	-41.33479966035395
2403000	-4427.639492643681	-60.660914084537694	-4366.978578559143	9.013673010142854	23.258058585075233	3.0025247118610756	2.7985314195644055	1.7027958334057645	0.5680441953142035	6.0	2.0	5.0	3.0	4.0	11.091600229037038	0.6426475684227332	0.4602664335349569	1.8970859980423347	0.004378880743724331	-1236.1586035036999	-1194.070503053094	-1936.749472002349	-45.52255295159458
2404000	-4428.728683897725	-61.8274653931082	-4366.901218504617	8.929324600558468	29.6250286172837	3.3617360339424196	2.3123267620610233	2.3553093993507566	0.838314954940109	5.0	8.0	2.0	1.0	4.0	11.091600229037038	0.6756419914126512	0.5260663915522727	1.7982916170351009	0.004314371546044588	-1234.0277299362142	-1195.1268227342332	-1937.746665834169	-45.78598801480885
2405000	-4432.922620727458	-61.800984417811705	-4371.121636309646	9.176066003709519	32.39323185196375	4.190094086759617	1.5278111164235517	0.4365266477774941	0.3325775199762702	1.0	10.0	3.0	2.0	4.0	11.091600229037038	0.6652314501825667	0.6320027567424753	1.7027657930749827	0.00455278484242482	-1238.2718661431134	-1193.8121790127234	-1939.0375911538092	-48.09483710100626
2406000	-4436.708746103731	-54.64277646639959	-4382.065969637331	8.988152851728797	63.52409533577864	3.4476214566760683	1.5929320499019655	0.9721832608653256	0.7320885987298039	1.0	12.0	4.0	2.0	1.0	11.091600229037038	0.43191266238058745	0.8715117755491433	1.696575562070294	0.004924289731535701	-1239.8174564737922	-1201.8577511578599	-1940.3907620056796	-38.60420416346522
2407000	-4433.307832024048	-60.81545142083156	-4372.492380603217	8.790800230217263	122.67031639919259	4.89699624956753	2.227806132608887	0.6040722589404525	0.30964056359993714	1.0	12.0	1.0	3.0	3.0	11.091600229037038	0.5676561447874635	0.6079704423254814	1.82437341288708	0.004741690646582042	-1232.0882486475266	-1190.467437308312	-1949.9366946473779	-43.851252846415385
2408000	-4430.907355255657	-53.745001389043125	-4377.1623538666145	8.46403894014501	24.790363585259456	2.29075280056278	2.0619613603351175	0.8933516421333786	0.30182284360731865	4.0	10.0	3.0	1.0	2.0	11.091600229037038	0.5792273419067531	0.5673565838164537	1.853416074276818	0.005067159862795046	-1233.1075631169977	-1194.523076011464	-1949.531714738153	-39.93966458839588
2409000	-4427.9237830150205	-62.239538700256034	-4365.684244314764	9.022192989938642	37.588094788288444	12.08246192101737	3.220412538605887	0.8130163345279758	0.6396935458108091	4.0	4.0	4.0	2.0	6.0	11.091600229037038	0.6218456069186271	0.5577764185991428	1.820377974482255	0.004828853217949751	-1234.4288456642594	-1194.0826154404024	-1937.1727832101024	-45.72362434905349
2410000	-4439.526293100404	-62.043516620538085	-4377.482776479866	9.257055505645841	46.26848209797692	4.1939078262268294	2.8469669087965754	1.0942705032911102	0.4768490996719798	2.0	6.0	2.0	3.0	7.0	11.091600229037038	0.6218456069186271	0.5891300240210496	1.7890243690603482	0.004406840644852204	-1237.8647872356207	-1196.9819658486265	-1942.6360233956186	-46.033983252375684
2411000	-4429.795301253705	-63.27344038530764	-4366.521860868397	8.87410894480971	41.5982017377073	7.39996503139642	2.035964356412255	3.1423578084443107	0.4227326412720491	2.0	8.0	1.0	3.0	6.0	12.151225488225283	0.697449751155978	0.4851436476590143	1.8174066011850325	0.004620562847562539	-1235.2304558004118	-1191.6559434631588	-1939.6354616048266	-45.471886113481375
2412000	-4437.2228397630215	-68.16753691809978	-4369.055302844922	9.966787254166803	23.089499057664042	6.391766442793513	2.42727538448688	3.1423578084443107	1.6790252584593768	4.0	1.0	2.0	10.0	3.0	12.151225488225283	0.6149580507387711	0.47249181703133536	1.9125501322299183	0.004310024873520615	-1232.6803310009527	-1194.782139576078	-1941.5928322678915	-51.15948140338118
2413000	-4427.18021575425	-62.86639633590813	-4364.313819418341	8.984106766663	19.35146313981468	6.2619208568407325	9.253561549817737	1.8458933808980948	0.28164328171721	4.0	5.0	1.0	6.0	4.0	7.779526347399038	0.5556849725091481	0.5163156689094278	1.9279993585814488	0.004386927391356262	-1233.8748771583535	-1191.3627534145774	-1939.0761888454108	-46.56762036985128
2414000	-4428.5673768613715	-61.28410352900629	-4367.283273332365	9.024539706942678	17.215751939921066	5.642864441035681	3.0585672949441363	1.7921165734251656	0.6920154852904974	2.0	6.0	5.0	4.0	3.0	7.779526347399038	0.5228192950335072	0.4753773882450978	2.0018033167214195	0.004245846504449349	-1236.6794349922982	-1191.9200860892572	-1938.68375225081	-46.7714601917983
2415000	-4433.366275339017	-66.75671806631269	-4366.6095572727045	9.254556618595991	46.72982221532601	8.932087829749317	6.151996800859631	2.326240770427564	2.684638109390298	1.0	7.0	3.0	8.0	1.0	7.779526347399038	0.6007367480639854	0.6686604188490706	1.7306028330869685	0.0044883399166753555	-1233.821399408622	-1194.0551532793322	-1938.7330045847498	-48.257798799245336
2416000	-4439.00802881242	-72.1823825171351	-4366.825646295285	10.36602350272466	82.02913327059363	22.751176030979504	3.0223870773992125	1.8261936326782158	0.7557195689851502	1.0	5.0	3.0	8.0	3.0	7.779526347399038	0.7962227499231204	0.4725264229608004	1.7312508271161036	0.003526375196276902	-1234.8228733977967	-1194.539326126113	-1937.463446771375	-53.55970809925991
2417000	-4432.146690748794	-67.1991466843759	-4364.947544064418	10.23186559611582	80.09085525212757	12.356733889705852	10.75298707531043	1.7421852773514195	1.134842336889913	1.0	3.0	6.0	6.0	4.0	7.779526347399038	0.49863950874682555	0.6642185598429504	1.8371419314102484	0.00404413886770399	-1234.952463427609	-1193.1901369851698	-1936.804943651639	-47.60300957517834
2418000	-4440.711550905819	-65.83847959182759	-4374.873071313992	8.879980565498903	53.27912909354984	11.833458877603702	9.263841453938047	5.821063037345435	1.4521872650489358	1.0	1.0	6.0	4.0	8.0	7.779526347399038	0.5843102582313046	0.6563369119198937	1.7593528298488261	0.004404577440779394	-1238.2045059052768	-1199.168514196108	-1937.500051212607	-45.99868469798174
2419000	-4429.444117740502	-66.26724437443823	-4363.176873366064	9.191489308278427	40.94929972051255	22.562808881133417	4.36792809904688	7.309560061725364	0.9481081635453725	1.0	3.0	9.0	1.0	6.0	9.52623000280567	0.6229413240751761	0.5040008732131117	1.8730578027117364	0.004376817191911852	-1234.9791233014907	-1192.6811260646602	-1935.5166239999126	-45.815671459073506
2420000	-4432.826902444432	-68.70336249904737	-4364.123539945384	9.376338997135212	33.25888170608957	41.59910028594449	3.7485473036500787	3.5489034824556334	1.4668422518116615	1.0	5.0	5.0	1.0	8.0	9.52623000280567	0.5685393939517289	0.6544219923961571	1.7770386136521379	0.004693888562335976	-1233.7314631333588	-1196.0577864901836	-1934.334290321842	-48.77831598813314
2421000	-4428.113442672	-63.679078501328455	-4364.434364170672	9.297876353166421	27.715439393251504	11.59723001852516	3.9565121153408547	0.8343181991806363	0.5943912021174073	4.0	6.0	4.0	2.0	4.0	9.52623000280567	0.5981304984346305	0.5783193399020365	1.8235501616633567	0.0041081647211242	-1233.3658692029694	-1192.4700801241383	-1938.5984148435643	-47.80783584699702
2422000	-4427.619100136531	-61.573868929883524	-4366.045231206648	9.123741598062143	12.943465773195872	2.6813587183142915	1.4080660276920298	0.378998668627438	0.36259868362101627	5.0	5.0	5.0	3.0	2.0	8.751219351110704	0.579318868786612	0.5534206217709402	1.8672605094424715	0.004133890875545372	-1235.2358692525665	-1194.5426028649447	-1936.2667590891374	-50.38746796951483
2423000	-4426.0370096383795	-60.15814690969232	-4365.878862728687	9.141735319695817	20.848157264513315	3.9515277635438935	0.6172735503155885	2.6600101263014397	0.5200986308089017	5.0	1.0	3.0	5.0	6.0	8.751219351110704	0.6617909413468338	0.4830681920456248	1.8551408666075648	0.004080032918763727	-1232.3588087935295	-1197.3298789303924	-1936.1901750047641	-43.6143435813052
2424000	-4425.756967283748	-62.32111002466843	-4363.43585725908	9.38786026658587	30.137271711709662	3.9773228368712834	3.7803377745080446	1.6974657086887723	1.2383126176526598	4.0	5.0	1.0	4.0	6.0	8.751219351110704	0.5609609109007345	0.5508968290903595	1.8881422600089295	0.004458127794941391	-1232.628766637344	-1193.1704787724275	-1937.6366118493086	-46.26032882660635
2425000	-4439.465243221559	-64.11714189976945	-4375.34810132179	10.519282973040411	15.072799180337274	5.99816156537399	10.393016158881581	0.980468544541054	1.090308045353422	5.0	2.0	4.0	3.0	6.0	8.352380235716	0.6663128328282356	0.5969091546189338	1.736778012552854	0.004530122457678907	-1234.9624003948425	-1194.3929018736665	-1945.9927990532804	-47.57361887356919
2426000	-4426.878499338432	-61.57916072404137	-4365.299338614391	8.657353497307387	33.25442174707921	4.964862939850596	2.199927688670971	0.9667089072625582	0.5532223688388329	6.0	7.0	3.0	2.0	2.0	8.352380235716	0.5884121047645517	0.6019684316408751	1.8096194635945966	0.004658490384494419	-1231.895017539979	-1193.08991804737	-1940.3144030270416	-46.941868532734325
2427000	-4423.637021049301	-61.37052323030072	-4362.2664978190005	9.351858260817526	15.925456832428527	7.087786916942932	2.2527393671619644	1.402376812306576	0.29714631584687473	2.0	8.0	2.0	5.0	3.0	8.613698489845442	0.6884098525950318	0.515093172004901	1.7964969754000906	0.004385723807848219	-1232.9177715794472	-1191.460860049876	-1937.8878661896774	-47.40758649946197
2428000	-4431.457259544427	-64.75378417739033	-4366.703475367037	9.8055426488583	20.019526520574388	5.199882294383405	2.1595867121344887	5.3568748198829255	0.8772448943949754	4.0	9.0	2.0	2.0	3.0	8.613698489845442	0.5815085088715626	0.6000740520263274	1.8184174391021333	0.004066981273087436	-1232.6090483249382	-1195.1895659099782	-1938.9048611321207	-47.62300158645635
2429000	-4428.039937026462	-63.48265988945761	-4364.557277137004	8.848079803633436	18.91228783685837	3.552956250720498	5.34351630170092	1.2628521317567407	0.6122550571797944	4.0	7.0	4.0	2.0	3.0	8.613698489845442	0.5815085088715626	0.5308596100911681	1.8876318810372925	0.004251192191911942	-1235.0881974911867	-1190.6664813502273	-1938.802598295591	-48.291910412312674
2430000	-4427.639396282025	-62.79160429594906	-4364.847791986076	8.738027751694366	52.61107306848346	5.345619854926966	5.199774551064664	3.068013646439502	0.6836912442083926	3.0	3.0	4.0	4.0	6.0	8.613698489845442	0.5601290446711515	0.44680821892847605	1.993062736400396	0.004246228978437206	-1234.323136250695	-1192.4760130665454	-1938.0486426688362	-44.811523767607575
2431000	-4430.452845048895	-63.20108870798571	-4367.251756340909	8.601058121121753	87.33408913978054	12.789823350817363	5.253017237174742	1.5059361545038847	0.2901326830025871	3.0	2.0	7.0	4.0	4.0	8.613698489845442	0.5404037562379691	0.48872072430227953	1.9708755194597747	0.005142600492844779	-1235.0525100176387	-1191.6697412136928	-1940.5295051095775	-44.88712677515481
2432000	-4432.700438521901	-59.493848841883484	-4373.206589680017	8.833159251911406	11.311911830291608	3.2261546042436833	3.5343170945832396	1.6534554487723898	0.32066094217553753	7.0	1.0	6.0	2.0	4.0	8.613698489845442	0.6191538945079782	0.5463207841351198	1.8345253213569253	0.004562130105320807	-1237.4195888319048	-1196.0947561963392	-1939.6922446517729	-45.941867560827674
2433000	-4430.213918617858	-62.445776634785176	-4367.768141983073	8.928172164109238	16.496280179227348	4.793349427193799	8.138083236716088	4.429769626655072	0.8426982786958966	9.0	1.0	2.0	1.0	7.0	8.613698489845442	0.5629604486636177	0.5110430884450088	1.9259964628913966	0.003971944381176966	-1232.5340314800123	-1196.1168711167525	-1939.1172393863087	-45.24334823950849
