# BEAST v1.6.2, Build r4178
# Generated Fri Feb 10 10:47:11 NZDT 2012 [seed=1303338739767]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Human-Chimp)	tmrca(ingroup)	tmrca(HomiCerco)	yule.birthRate	firsthalf.kappa	firsthalf.frequencies1	firsthalf.frequencies2	firsthalf.frequencies3	firsthalf.frequencies4	firsthalf.alpha	secondhalf.kappa	secondhalf.frequencies1	secondhalf.frequencies2	secondhalf.frequencies3	secondhalf.frequencies4	secondhalf.alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	firsthalf.treeLikelihood	secondhalf.treeLikelihood	speciation
425600	-5778.044393132371	-56.885385860746496	-5721.159007271624	53.81798915053963	6.325885208143549	50.344456936369596	23.279021805950737	0.03464219770915692	13.314039315068435	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.01285566854587194	0.3671994961602165	0.012800038675737618	0.2816428907781901	0.21700114982837573	-2892.0247962418803	-2829.1342110297437	-46.45595235201076
425800	-5779.97333871175	-57.09542782024947	-5722.8779108915005	52.925269625334565	5.28412045931796	52.22129876405974	23.30774274982364	0.040155234249947026	13.314039315068435	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.012311129762550723	0.22736034073945807	0.012568848653624311	0.1888767343273805	0.08744970628748729	-2894.0725530823547	-2828.8053578091453	-46.35412599376088
426000	-5777.425183630138	-55.64158378818975	-5721.783599841949	50.105616241805734	5.6880008747288855	48.245429292728105	24.024409049349305	0.061508604330117546	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.012008736860170515	0.22736034073945807	0.012156527339510441	0.15592278412056257	0.15572755780805672	-2891.2050055597942	-2830.578594282155	-46.71853132436442
426200	-5778.368771661354	-56.849408434373416	-5721.51936322698	50.105616241805734	5.710102446780162	48.4958002709436	24.220577084201167	0.02057665004421938	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.012008736860170515	0.1804434274890098	0.012374831383296262	0.10687629355412978	0.33638585262295423	-2894.4062153431364	-2827.113147883844	-47.997595539144505
426400	-5780.180106504776	-61.47379143536696	-5718.706315069408	44.669988443300014	4.377071171163249	43.345598807387596	22.781570132884706	0.04901697339448661	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.014908597983120516	0.1804434274890098	0.015542147586878764	0.12723208444731868	0.1534365807354285	-2892.627846894885	-2826.078468174524	-44.650429573917094
426600	-5787.160590291284	-59.20715278468184	-5727.953437506602	44.31419014770725	4.343236510671043	44.27098522237915	24.354276090555647	0.05712460268667566	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.015552285789144932	0.18997092209238384	0.01569700945827685	0.15333171866435905	-0.17148463410377932	-2895.137830534226	-2832.8156069723764	-44.85139347269218
426800	-5784.414055276303	-60.68523978785307	-5723.72881548845	45.191234035033894	4.368550626266881	44.99142165837656	24.750601308524985	0.06181082752398588	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.012356601906097168	0.16078568038751115	0.012343398380658765	0.1709414774088015	-0.4160552626098353	-2897.4796811688116	-2826.249134319638	-45.70773104997652
427000	-5778.778205195263	-55.62675214865591	-5723.151453046607	44.724605538459045	5.106119546749492	44.09518671948754	24.112974609372554	0.06181082752398588	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.3428564237879999	0.013415278055132047	0.1104679502352053	0.013842033115628167	0.1059130749446437	-0.10469540077997025	-2892.231251834162	-2830.920201212445	-45.62668431393106
427200	-5783.190384447858	-55.827352135834815	-5727.363032312023	45.657556085828155	5.106119546749492	43.799970006894526	24.112974609372554	0.06181082752398588	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.47234567324214133	0.012942469756320258	0.13951705661159855	0.013388825949593076	0.14464952069384152	-0.5098998077118134	-2895.147053875683	-2832.2159784363407	-45.74013698198079
427400	-5782.375618329071	-55.71409219671537	-5726.661526132355	45.657556085828155	5.106119546749492	43.69567027245149	24.112974609372554	0.03282849663259649	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.3111817981732031	0.08287626171102966	0.2616368211918067	0.47234567324214133	0.011903628133338865	0.1319220108894517	0.012085445328680116	0.11887138555571236	-0.2846543285393091	-2895.092974584264	-2831.5685515480905	-45.64966218002778
427600	-5783.381028747293	-53.71526806838706	-5729.665760678907	42.15895752342946	5.658042113033337	41.6385603850765	23.70268017180033	0.039702945720892543	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.47234567324214133	0.013810185698877065	0.1319220108894517	0.01384559480679155	0.1181260737826387	-0.19852875056859196	-2897.440530540943	-2832.225230137964	-44.86374055243313
427800	-5787.599329334083	-53.13305283779093	-5734.466276496292	42.761207980113305	5.812938477769761	41.18047032257074	24.165962199889364	0.039702945720892543	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.47234567324214133	0.012139502970023428	0.11599660368119909	0.012451285870335872	0.11439055904209898	0.1158208094367811	-2899.374345426001	-2835.091931070291	-44.6148991670781
428000	-5784.695595338942	-54.04549535262366	-5730.650099986319	42.619997698319864	6.346816020008073	41.971386453894844	24.247586490418282	0.05022381947477911	13.112291076740622	0.3336788515774337	0.35975357741972097	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.47234567324214133	0.012098637941345483	0.17592186516024405	0.012016259407137894	0.18512098027045518	-0.26841699562389765	-2898.828290339461	-2831.821809646858	-45.10947598331236
428200	-5787.428206488182	-57.47611084006482	-5729.952095648117	40.11820555332009	5.716699355032638	40.003586191602515	22.824254141920232	0.08117549559074123	13.112291076740622	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012947191443074765	0.09661953280934044	0.012842454648866549	0.08603584485876509	-0.2706100602940611	-2896.798322688068	-2833.153772960049	-46.215884155288684
428400	-5780.621348495619	-58.169085983125434	-5722.452262512494	42.75957460339286	4.956269875385879	41.213647777099794	24.469274429512012	0.08117549559074123	13.112291076740622	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.01452718557750905	0.19892049022436753	0.013704613506188469	0.14979862335362887	0.019269365159489453	-2893.9310159408587	-2828.5212465716345	-46.90804945612386
428600	-5789.182297009815	-59.86690153779222	-5729.315395472023	43.04633838659567	4.6036715817676015	41.708589044555815	23.092202826904643	0.07075054332603259	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3135055483524276	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.014644407578853881	0.2510752145424744	0.014264952965682687	0.2416280363115498	0.0019706922985854693	-2894.862790463054	-2834.452605008969	-45.91800857128109
428800	-5787.482975936104	-54.87139644856171	-5732.611579487542	54.22820841440371	6.2502585171809395	42.582281084899606	23.602626376960913	0.038201887723116425	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3616684597686125	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.013743147713816089	0.24895078801138038	0.012410358469083019	0.2537182386344887	-0.24362529266196759	-2895.3433730409483	-2837.268206446594	-46.03546403631287
429000	-5785.185971022731	-55.40506719988311	-5729.780903822848	52.96711486798754	6.556406990413579	49.77714667654793	23.581720879708605	0.038201887723116425	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3616684597686125	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.013406077532927784	0.19113763027122355	0.012150144728112261	0.21152570561589304	0.001672403797978052	-2900.3562343506555	-2829.424669472193	-46.21455218136669
429200	-5787.045917083652	-56.230767774251895	-5730.8151493094	47.708919735340416	6.463431118584919	45.90261746187408	23.247310422698114	0.028020191386285465	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3616684597686125	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012516727652915862	0.1176012395818542	0.01208899218912605	0.13579744077519573	-0.31313941892149627	-2897.0496378838034	-2833.7655114255967	-46.667334247805734
429400	-5787.302009097554	-57.573429010405754	-5729.728580087149	48.79761427220496	6.56952377901647	48.42228900034972	24.52339422046482	0.06927041000220932	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3616684597686125	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.01234422301034409	0.33336669958486526	0.010126983734940968	0.37227656722801084	-0.10262046392557529	-2897.0775714491856	-2832.6510086379626	-47.72872141709173
429600	-5782.361832105127	-55.774871834351664	-5726.586960270775	46.646742536863	6.1472606758021335	46.54814966762434	23.516461106411345	0.06927041000220932	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3616684597686125	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.01314943493321315	0.266834136262411	0.012795403816014777	0.2759235376191038	-0.13392315192404253	-2896.3123026184535	-2830.2746576523223	-46.815368484266074
429800	-5777.3243287160285	-54.56860674896369	-5722.755721967065	50.44789158940795	6.1472606758021335	46.54814966762434	23.656051848375846	0.037012618668484445	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012425150193659067	0.266834136262411	0.011840486151998217	0.2797768520135674	0.06674034121413477	-2895.749592612842	-2827.0061293542226	-45.84012246009264
430000	-5779.151727810352	-55.75302311766242	-5723.3987046926895	49.78972192260231	6.1472606758021335	48.633815537575785	24.596602882886334	0.0502750895884914	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012425150193659067	0.266834136262411	0.01253151144728544	0.30202331574033403	0.04118463130206701	-2894.5671231872884	-2828.831581505401	-46.54926949106614
430200	-5779.263435716209	-56.1978753115358	-5723.065560404673	51.77504023613442	6.1472606758021335	50.371294810651385	24.596602882886334	0.04981666436660798	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012425150193659067	0.288991740264724	0.01247384920477262	0.33287616193085834	0.20031323948878485	-2891.209811850212	-2831.8557485544616	-46.927648872932586
430400	-5780.824478380869	-54.58859821451655	-5726.235880166352	48.771678938564875	6.324821435981341	47.73509316063899	23.972859975361324	0.04143585257220591	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012382778962893715	0.21804482707033768	0.011616776695605636	0.26467044129038325	-0.013702190723973629	-2892.770123706775	-2833.4657564595773	-46.07396283608773
430600	-5779.294012478965	-56.02449796718699	-5723.269514511778	48.205302668260444	6.588794730818773	47.87684985785184	23.972859975361324	0.02844921740222947	10.687124650751873	0.33683866541686885	0.3565937635802858	0.08663818103924636	0.2199293899635988	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012827157155562052	0.30744481036305404	0.01236021212960805	0.348022573780905	-0.15878659733213862	-2890.3279113171616	-2832.9416031946157	-46.75932209934607
430800	-5785.696930110513	-55.793416463238806	-5729.903513647274	48.20739278219795	5.373563434050899	45.09863906410929	24.42366424054012	0.036535394988528626	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.0116964102573511	0.3365095198690959	0.010932241407225462	0.3820306489878408	-0.2399267043212614	-2893.4923281763795	-2836.411185470895	-45.992049779093364
431000	-5777.9936051874165	-57.30506402928079	-5720.688541158136	45.2825648708538	5.464077393345394	44.180789819487025	24.998478686281466	0.03231481253428352	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.011687719556083154	0.3365095198690959	0.01190150014135215	0.3700414018230673	0.10722150031299468	-2893.0105629119125	-2827.6779782462236	-46.07918021031277
431200	-5780.761748230932	-54.743529005301944	-5726.018219225631	42.076119672901314	6.295913503280556	41.71111735854848	23.22511648672895	0.04589789623905756	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012785840513572172	0.2891589934187252	0.013395152164060642	0.28462149689400895	0.1965682389692054	-2895.3450537231133	-2830.673165502517	-44.85202369912258
431400	-5786.01465512687	-56.88643573520327	-5729.128219391667	43.92972385725223	5.54790390151786	41.88995797381275	22.73616160103964	0.04589789623905756	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3645442112917517	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012195980707117056	0.24955559219922516	0.012778289451805097	0.25910523973239985	0.4793832395354479	-2901.1994880505827	-2827.9287313410846	-44.886402391909606
431600	-5784.083623149746	-56.2726227226278	-5727.811000427118	47.61965025355088	5.851938354085176	47.550290836678236	23.98214144650216	0.07393333373874676	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.013151263141896161	0.24955559219922516	0.014114094673136372	0.27147814778309864	0.39459182523559544	-2894.8662279327636	-2832.9447724943543	-47.83146378338497
431800	-5781.521428530054	-56.12351289764243	-5725.397915632412	47.62572867302742	5.851938354085176	47.550290836678236	23.63553374583712	0.06835754476751035	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.010569234269728889	0.24817006571745234	0.01134220322354003	0.24969593183990604	0.1881310948970396	-2893.4505640559723	-2831.94735157644	-47.42147709286394
432000	-5783.436523188366	-57.545844841880054	-5725.890678346485	48.322037908170344	6.29853483521719	48.1528257629223	24.655855557225756	0.06835754476751035	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.010304885700684562	0.33381878807132853	0.010909421118611748	0.30989520657147296	-0.027946961309607356	-2894.156216422601	-2831.7344619238843	-47.85783955330487
432200	-5781.740811803279	-59.01111019133289	-5722.729701611946	48.222372145689015	6.294322297415133	46.53295174184081	25.1556962114133	0.0672880821161292	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.010922439793062995	0.3544702632776549	0.011841874685963774	0.33364731203089953	0.021985558621550504	-2891.8817194297603	-2830.847982182186	-47.4551709010413
432400	-5775.654180347425	-55.046188453974025	-5720.607991893451	50.94199930252982	5.92934334347855	43.09791815716451	23.953419503734747	0.028120826045148886	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.011923460801812781	0.3544702632776549	0.01329777850696456	0.31600442230866216	-0.2076158070713479	-2894.1000741540965	-2826.5079177393545	-46.32044364785777
432600	-5773.58721992336	-53.77549896811789	-5719.811720955242	44.956054090229756	5.768484439113221	43.21429044835271	23.953419503734747	0.03533925310751412	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012859811944681216	0.3095162343325808	0.013471990466015347	0.22196471960115413	-0.06738017062745182	-2891.4963458968687	-2828.315375058373	-45.087402065193
432800	-5784.621097748975	-53.69815522080823	-5730.922942528167	45.9714919132613	5.815920892148263	42.92883761153625	23.729124907381745	0.043451760276669395	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.011243138193698628	0.23662949853236753	0.010878678305452472	0.19680989063841764	-0.3320107807461496	-2897.3317180452605	-2833.591224482907	-45.12574005291717
433000	-5782.8679200503675	-57.051007575021444	-5725.816912475346	46.952522361958465	4.64914354748721	46.58830085516901	23.852554582134164	0.04341270578025891	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.011008222999539328	0.10373452066593378	0.011155177513292465	0.0994397327163374	-0.1496589548903154	-2894.063275589873	-2831.753636885473	-45.39868759513643
433200	-5782.312162439181	-55.07212570333857	-5727.240036735842	48.7784375069648	5.4118046209641735	47.06118266461258	24.25981414555669	0.03147818225910706	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.33179931758560693	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.011988878621621632	0.16105739096021388	0.012081581105706835	0.14566117524048894	-0.0076781646035097035	-2894.8158284706815	-2832.4242082651613	-46.11398933735995
433400	-5782.111352158077	-55.31574462502955	-5726.795607533048	48.08393449487667	5.215348969174128	45.64503239297376	24.25981414555669	0.05056789444183075	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012166978295137612	0.16105739096021388	0.012528555392763397	0.13214613548260615	-0.20062505604011088	-2894.8658956817676	-2831.92971185128	-45.81820138653693
433600	-5782.437768553755	-55.27168293352542	-5727.16608562023	47.9503076163124	5.230345174242421	46.880327579846856	24.075869903472086	0.035547172015594784	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.012999558112865376	0.22325694844455457	0.013463091503268253	0.17965636149958547	-0.10755424192681629	-2895.243552955942	-2831.9225326642877	-45.757652697265094
433800	-5783.391639472026	-56.380284845571424	-5727.011354626455	44.378435333784616	5.382962162822902	42.27673935088672	22.910300741884143	0.06455346946662248	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.013421960818716223	0.1592072130582116	0.01386855018597157	0.13585808718982417	-0.04453924948095913	-2894.6363714611584	-2832.3749831652963	-45.118293070306834
434000	-5778.573232760625	-55.978213952700656	-5722.595018807924	46.463148302989765	5.147104011701704	44.33484734845016	24.614808706646166	0.062017524049732695	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.469329880030929	0.013506562247991415	0.18044339044930685	0.013682755923298298	0.17432479082483004	-0.10129838490786819	-2894.640454757889	-2827.954564050035	-45.57803135130915
434200	-5776.3227345988225	-54.83228807548096	-5721.490446523341	44.538727390657726	5.147104011701704	44.33484734845016	24.066009823315078	0.062017524049732695	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.012632148140837782	0.09558031176872055	0.01276876780692189	0.07120742871643798	-0.13784032278895533	-2893.2916566104236	-2828.198789912917	-45.4339596081189
434400	-5779.540335587195	-57.26378548995663	-5722.276550097238	43.09820018688361	5.060502886139926	42.89452894967945	23.661094062191605	0.08445700240022412	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.013855869554713024	0.13683263418018426	0.014214434707824668	0.10270578797555716	-0.325612891146506	-2893.1381302080863	-2829.138419889152	-47.21025365935262
434600	-5780.785701745354	-57.48633605309387	-5723.299365692261	41.986763788978294	4.930000288004226	41.788344920208395	23.050910782125435	0.0682822736354699	10.687124650751873	0.33683866541686885	0.3536561951155275	0.08663818103924636	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.014954039212925157	0.16537829024105777	0.015608663592746451	0.13797849846697824	0.04328011615028754	-2894.5735890033066	-2828.7257766889547	-45.250851923260036
434800	-5782.610992821276	-56.31972041712075	-5726.291272404155	44.48724849446694	4.930000288004226	43.29002060145469	23.649325630603457	0.05999931581510019	10.687124650751873	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.015417542215547057	0.28703194629230816	0.015987311808163505	0.2386416952436386	0.1507410630698157	-2897.796960504408	-2828.494311899747	-45.27487097940134
435000	-5784.02391923895	-56.00210933026609	-5728.021809908684	54.28286292379786	6.353396412780676	44.016953259843135	23.578318204489847	0.05999931581510019	10.687124650751873	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.010978842122643336	0.2953690649770331	0.011646393166074562	0.27375029196759576	-0.05287174287621467	-2896.6060344292805	-2831.4157754794037	-46.86258320807608
435200	-5780.4895777283755	-57.48346744715779	-5723.006110281218	56.86591958987541	6.369619469695501	55.23327198320222	23.6385241751763	0.05999931581510019	10.687124650751873	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.01287580486304944	0.46655578474217313	0.011619098649463564	0.46237373101110674	-0.3550687912046588	-2899.2324991791124	-2823.7736111021054	-47.901223639514285
435400	-5778.5877151638015	-56.14667212841437	-5722.441043035387	57.51599222247422	6.415744405008069	54.09326897723026	23.831398692306095	0.03982676574112911	10.687124650751873	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.013246537989886321	0.46655578474217313	0.011944472496068467	0.38727935516200274	-0.275122760771177	-2894.681339307825	-2827.7597037275627	-46.69645534688756
435600	-5779.057591699422	-58.00229996449853	-5721.055291734923	56.526507478084376	6.618791705766219	55.074005559731404	24.539014485868144	0.060953102469348965	10.687124650751873	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.01282691501520564	0.35527816162144354	0.01189878571321722	0.284907975684994	0.12034517634680233	-2893.47719640794	-2827.5780953269827	-47.94157609263559
435800	-5777.975695868838	-58.06426533730291	-5719.911430531534	58.758156155769754	5.538803914319883	57.06862681936258	24.88346411577213	0.029501984729876897	10.687124650751873	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.012544376800130737	0.3858924256862811	0.011807923697690736	0.29528357056780913	0.03235028422045599	-2895.486586473805	-2824.4248440577294	-47.272156908839605
436000	-5780.48929832177	-58.395865936553626	-5722.093432385216	61.053369893701756	5.333469160750722	54.609207925852914	24.76539029121216	0.030180436873893792	11.808994051786351	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.35840864508375236	0.01343047228516881	0.4043539197563593	0.0124177636551622	0.30121287550936937	0.09858002232008103	-2894.1838726471424	-2827.9095597380738	-47.28415037142217
436200	-5780.261380053646	-57.70176363670628	-5722.559616416939	55.1746130053059	5.041862780332518	52.403616165156265	23.41134743377713	0.04569798384339656	11.808994051786351	0.335941447609237	0.3536561951155275	0.0875353988468782	0.22286695842835713	0.3647994877472474	11.109849386653945	0.34430511892396054	0.2949917009576013	0.09906635892663143	0.2616368211918067	0.4333538341493675	0.013051631932824947	0.25924391053080564	0.01140062852381633	0.18826593382998963	-0.14780263834463747	-2895.1135757269294	-2827.44604069001	-46.556471863490046
